State Agency or Indian Tribal Organization,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,Average Participation
Connecticut,3001.0,2882.0,2964.0,2924.0,2778.0,2841.0,2790.0,2811.0,2852.0,2889.0,2794.0,2787.0,2859.4166666666665
Maine,1448.0,1376.0,1393.0,1395.0,1415.0,1414.0,1407.0,1385.0,1336.0,1344.0,1344.0,1348.0,1383.75
Massachusetts,7014.0,6910.0,6984.0,7060.0,6751.0,6782.0,6764.0,6601.0,6712.0,6828.0,6765.0,6886.0,6838.083333333333
New Hampshire,1148.0,1148.0,1111.0,1057.0,1027.0,984.0,1022.0,979.0,998.0,960.0,970.0,980.0,1032
New York,24290.0,24144.0,24433.0,24439.0,23929.0,23289.0,22975.0,23025.0,22883.0,22945.0,23143.0,23286.0,23565.083333333332
Rhode Island,1692.0,1634.0,1667.0,1610.0,1609.0,1595.0,1584.0,1503.0,1477.0,1535.0,1573.0,1656.0,1594.5833333333333
Vermont,765.0,767.0,712.0,712.0,676.0,648.0,640.0,625.0,612.0,665.0,625.0,644.0,674.25
"Indian Township, ME",6.0,6.0,8.0,11.0,9.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.583333333333333
"Pleasant Point, ME",1.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,2.9166666666666665
"Seneca Nation, NY",12.0,13.0,16.0,19.0,20.0,16.0,11.0,10.0,7.0,7.0,9.0,15.0,12.916666666666666
Delaware,1240.0,1355.0,1384.0,1412.0,1401.0,1361.0,1385.0,1426.0,1454.0,1434.0,1408.0,1401.0,1388.4166666666667
District of Columbia,1066.0,1066.0,1053.0,1022.0,997.0,996.0,1010.0,1001.0,992.0,964.0,959.0,953.0,1006.5833333333334
Maryland,8535.0,8756.0,8671.0,8819.0,8872.0,8607.0,8636.0,8559.0,8515.0,8365.0,8337.0,8361.0,8586.083333333334
New Jersey,9837.0,9487.0,9453.0,9479.0,9255.0,9163.0,9065.0,8980.0,9063.0,9030.0,8958.0,8951.0,9226.75
Pennsylvania,24992.0,19672.0,19625.0,19988.0,19469.0,18873.0,18796.0,18792.0,19103.0,19121.0,18851.0,18967.0,19687.416666666668
Puerto Rico,9551.0,9201.0,9425.0,9727.0,9592.0,9417.0,9172.0,8722.0,8406.0,7982.0,7926.0,7897.0,8918.166666666666
Virginia,12840.0,12922.0,12782.0,12960.0,12579.0,12533.0,12677.0,12462.0,12429.0,12374.0,12498.0,12749.0,12650.416666666666
Virgin Islands,103.0,119.0,109.0,122.0,136.0,132.0,133.0,134.0,137.0,128.0,119.0,125.0,124.75
West Virginia,4347.0,4286.0,4252.0,4306.0,4097.0,4026.0,4054.0,4023.0,4036.0,4007.0,4011.0,4119.0,4130.333333333333
Alabama,12596.0,12954.0,13228.0,13675.0,13653.0,13391.0,13421.0,13122.0,12872.0,12625.0,12889.0,13262.0,13140.666666666666
Florida,34835.0,35352.0,35419.0,36196.0,35708.0,34966.0,34489.0,33410.0,32378.0,31694.0,31770.0,32480.0,34058.083333333336
Georgia,28644.0,28192.0,28287.0,28198.0,27567.0,27357.0,27257.0,27315.0,27226.0,27269.0,27418.0,27678.0,27700.666666666668
Kentucky,10470.0,10375.0,10270.0,10398.0,9992.0,9843.0,9895.0,9866.0,9748.0,9587.0,9682.0,9989.0,10009.583333333334
Mississippi,10357.0,10355.0,10539.0,10723.0,10262.0,10114.0,9952.0,9464.0,9389.0,9235.0,9216.0,9514.0,9926.666666666666
North Carolina,19154.0,19036.0,19285.0,19218.0,18057.0,18703.0,18735.0,18485.0,18332.0,18209.0,18134.0,18311.0,18638.25
South Carolina,11285.0,11228.0,11299.0,11383.0,11206.0,10843.0,10703.0,10460.0,10278.0,10018.0,9776.0,9874.0,10696.083333333334
Tennessee,13585.0,13592.0,13766.0,14025.0,13605.0,13405.0,13383.0,13124.0,13063.0,12942.0,12840.0,12876.0,13350.5
"Choctaw Indians, MS",20.0,22.0,22.0,21.0,21.0,22.0,31.0,36.0,40.0,42.0,47.0,36.0,30
"Eastern Cherokee, NC",46.0,43.0,41.0,39.0,39.0,40.0,37.0,42.0,40.0,37.0,47.0,49.0,41.666666666666664
Illinois,17715.0,17650.0,17706.0,17600.0,16621.0,16390.0,16541.0,16494.0,16232.0,16223.0,16061.0,16197.0,16785.833333333332
Indiana,15852.0,15365.0,15449.0,15591.0,15180.0,15061.0,15027.0,14841.0,14843.0,14754.0,14660.0,14948.0,15130.916666666666
Michigan,19065.0,18853.0,18341.0,18047.0,18032.0,17473.0,17910.0,17664.0,17619.0,17580.0,17576.0,18023.0,18015.25
Minnesota,7734.0,7614.0,7449.0,7477.0,7259.0,7105.0,7136.0,6991.0,7110.0,7169.0,7122.0,7281.0,7287.25
Ohio,21070.0,21157.0,20995.0,21197.0,20623.0,20384.0,20345.0,20054.0,20166.0,19814.0,19934.0,20279.0,20501.5
Wisconsin,9254.0,9189.0,9140.0,9114.0,8915.0,8648.0,8589.0,8550.0,8488.0,8363.0,8304.0,8511.0,8755.416666666666
Arkansas,8328.0,8629.0,8967.0,9358.0,9258.0,9195.0,9146.0,9053.0,9041.0,8874.0,8800.0,9006.0,8971.25
Louisiana,14558.0,15065.0,15595.0,15926.0,15745.0,15763.0,15361.0,14741.0,14565.0,14256.0,14226.0,14683.0,15040.333333333334
New Mexico,3304.0,3173.0,3197.0,3276.0,3222.0,3151.0,3117.0,3038.0,3077.0,2965.0,2896.0,2899.0,3109.5833333333335
Oklahoma,6888.0,6866.0,6942.0,6733.0,6785.0,6604.0,6630.0,6546.0,6408.0,6368.0,6424.0,6454.0,6637.333333333333
Texas,,,,,,,,,,,,, 
Texas,46030.0,46003.0,46195.0,46936.0,46242.0,45377.0,45057.0,43812.0,43469.0,42420.0,41942.0,42976.0,44704.916666666664
"Acoma, Canoncito & Laguna, NM",17.0,12.0,17.0,15.0,18.0,16.0,8.0,11.0,12.0,13.0,18.0,18.0,14.583333333333334
"Eight Northern Pueblos, NM",16.0,18.0,18.0,13.0,11.0,12.0,8.0,5.0,10.0,15.0,17.0,17.0,13.333333333333334
"Five Sandoval Pueblos, NM",10.0,16.0,14.0,15.0,16.0,17.0,11.0,9.0,8.0,9.0,12.0,18.0,12.916666666666666
"Isleta Pueblo, NM",81.0,89.0,79.0,78.0,76.0,68.0,67.0,68.0,79.0,86.0,94.0,85.0,79.16666666666667
"San Felipe Pueblo, NM",11.0,11.0,11.0,8.0,3.0,8.0,8.0,11.0,18.0,17.0,15.0,14.0,11.25
"Santo Domingo Tribe, NM",4.0,4.0,4.0,8.0,8.0,9.0,8.0,8.0,9.0,11.0,10.0,9.0,7.666666666666667
"Zuni Pueblo, NM",23.0,24.0,16.0,16.0,12.0,17.0,20.0,19.0,19.0,15.0,15.0,20.0,18
"Cherokee Nation, OK",544.0,544.0,535.0,573.0,568.0,553.0,566.0,562.0,587.0,588.0,587.0,614.0,568.4166666666666
"Chickasaw Nation, OK",320.0,305.0,304.0,303.0,287.0,279.0,291.0,279.0,284.0,294.0,287.0,301.0,294.5
"Choctaw Nation, OK",319.0,331.0,344.0,338.0,342.0,341.0,355.0,342.0,349.0,340.0,347.0,352.0,341.6666666666667
"Citizen Potawatomi Nation, OK",140.0,133.0,132.0,122.0,117.0,97.0,99.0,102.0,97.0,94.0,101.0,101.0,111.25
"Inter-Tribal Council, OK",74.0,77.0,85.0,91.0,83.0,88.0,86.0,82.0,81.0,80.0,82.0,81.0,82.5
"Muscogee Creek Nation, OK",265.0,242.0,233.0,249.0,240.0,228.0,228.0,228.0,217.0,228.0,229.0,232.0,234.91666666666666
"Osage Tribal Council, OK",249.0,256.0,265.0,286.0,284.0,274.0,267.0,249.0,239.0,251.0,269.0,284.0,264.4166666666667
"Otoe-Missouria Tribe, OK",45.0,48.0,45.0,47.0,44.0,43.0,41.0,40.0,33.0,36.0,38.0,40.0,41.666666666666664
"Wichita, Caddo & Delaware (WCD), OK",367.0,375.0,381.0,375.0,357.0,362.0,340.0,324.0,327.0,330.0,321.0,336.0,349.5833333333333
Colorado,7662.0,7387.0,7338.0,7459.0,7124.0,6983.0,7036.0,6922.0,7109.0,7187.0,7194.0,7315.0,7226.333333333333
Iowa,6232.0,6072.0,6128.0,6146.0,5835.0,5727.0,5718.0,5559.0,5579.0,5442.0,5567.0,5723.0,5810.666666666667
Kansas,4659.0,4583.0,4576.0,4603.0,4534.0,4350.0,4260.0,4273.0,4212.0,4131.0,4193.0,4321.0,4391.25
Missouri,11939.0,11857.0,12014.0,12466.0,12224.0,11913.0,11883.0,11701.0,11741.0,11424.0,11283.0,11519.0,11830.333333333334
Montana,1197.0,1180.0,1212.0,1228.0,1198.0,1181.0,1163.0,1166.0,1102.0,1146.0,1130.0,1121.0,1168.6666666666667
Nebraska,3070.0,3014.0,2988.0,3008.0,2825.0,2750.0,2732.0,2639.0,2733.0,2810.0,2850.0,2775.0,2849.5
North Dakota,1074.0,1041.0,996.0,1015.0,940.0,938.0,923.0,891.0,958.0,933.0,946.0,971.0,968.8333333333334
South Dakota,1382.0,1398.0,1409.0,1391.0,1324.0,1300.0,1282.0,1250.0,1242.0,1282.0,1315.0,1283.0,1321.5
Utah,4103.0,4012.0,3976.0,4016.0,3875.0,3777.0,3771.0,3690.0,3786.0,3745.0,3778.0,3859.0,3865.6666666666665
Wyoming,904.0,899.0,899.0,894.0,826.0,809.0,778.0,776.0,798.0,806.0,820.0,849.0,838.1666666666666
"Ute Mountain Ute Tribe, CO",8.0,9.0,8.0,9.0,7.0,7.0,10.0,9.0,10.0,14.0,18.0,14.0,10.25
"Omaha Sioux, NE",6.0,2.0,1.0,3.0,0.0,3.0,5.0,7.0,8.0,6.0,5.0,4.0,4.166666666666667
"Santee Sioux, NE",3.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,3.3333333333333335
"Winnebago Tribe, NE",15.0,11.0,12.0,11.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,6.0,8.666666666666666
"Standing Rock Sioux Tribe, ND",36.0,35.0,36.0,39.0,38.0,48.0,46.0,41.0,38.0,44.0,37.0,29.0,38.916666666666664
"Three Affiliated Tribes, ND",27.0,23.0,20.0,23.0,16.0,22.0,21.0,19.0,19.0,16.0,15.0,15.0,19.666666666666668
"Cheyenne River Sioux, SD",53.0,48.0,54.0,52.0,51.0,50.0,52.0,56.0,54.0,53.0,58.0,58.0,53.25
"Rosebud Sioux, SD",83.0,88.0,81.0,80.0,84.0,81.0,68.0,66.0,69.0,79.0,82.0,91.0,79.33333333333333
"Northern Arapahoe, WY",39.0,38.0,34.0,34.0,35.0,34.0,32.0,30.0,31.0,30.0,34.0,42.0,34.416666666666664
"Shoshone Tribe, WY",9.0,8.0,13.0,15.0,17.0,21.0,24.0,26.0,21.0,17.0,10.0,12.0,16.083333333333332
Mountain Plains,42501.0,41710.0,41800.0,42495.0,40961.0,40005.0,39815.0,39132.0,39521.0,39175.0,39345.0,40008.0,40539
Alaska,856.0,824.0,846.0,845.0,877.0,850.0,840.0,823.0,807.0,798.0,772.0,805.0,828.5833333333334
American Samoa,148.0,151.0,145.0,143.0,135.0,128.0,142.0,135.0,155.0,183.0,184.0,181.0,152.5
Arizona,11837.0,11568.0,11849.0,11940.0,11482.0,11361.0,11160.0,10832.0,10627.0,10664.0,10683.0,10859.0,11238.5
California,74508.0,73855.0,74183.0,76840.0,74408.0,72742.0,71326.0,68644.0,68102.0,67513.0,67263.0,68548.0,71494.33333333333
Guam,530.0,505.0,537.0,549.0,556.0,528.0,524.0,511.0,516.0,507.0,498.0,501.0,521.8333333333334
Hawaii,1710.0,1641.0,1563.0,1617.0,1539.0,1488.0,1525.0,1484.0,1469.0,1460.0,1435.0,1471.0,1533.5
Idaho,2633.0,2598.0,2605.0,2586.0,2490.0,2461.0,2443.0,2394.0,2421.0,2443.0,2476.0,2526.0,2506.3333333333335
Nevada,5592.0,5553.0,5568.0,5613.0,5320.0,5339.0,5176.0,5207.0,5095.0,5113.0,5160.0,5238.0,5331.166666666667
Oregon,5079.0,5001.0,4849.0,4809.0,4620.0,4503.0,4533.0,4468.0,4533.0,4526.0,4632.0,4631.0,4682
Washington,9109.0,9049.0,9086.0,9261.0,8901.0,8685.0,8474.0,8261.0,8385.0,8310.0,8209.0,8448.0,8681.5
Northern Marianas,160.0,163.0,168.0,153.0,141.0,133.0,131.0,121.0,119.0,114.0,113.0,131.0,137.25
"Inter-Tribal Council, AZ",679.0,644.0,661.0,698.0,685.0,627.0,628.0,616.0,594.0,602.0,583.0,624.0,636.75
"Navajo Nation, AZ",471.0,429.0,400.0,437.0,439.0,439.0,407.0,388.0,397.0,416.0,399.0,399.0,418.4166666666667
"Inter-Tribal Council, NV",90.0,86.0,97.0,100.0,89.0,92.0,96.0,93.0,102.0,99.0,98.0,106.0,95.66666666666667
